*******************************************************************************
 Revised: April 12, 2021       Solar System Barycenter                        0

 Dynamical point 
 ---------------
 The center of mass for the solar system. See object 10 for Sun ephemeris.
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Feb  7 17:45:36 2022 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Solar System Barycenter (0)     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2021-Jan-01 00:08:31.0000 UT      
Stop  time      : A.D. 2021-Dec-31 23:59:31.0000 UT      
Step-size       : 40 minutes
*******************************************************************************
Target pole/equ : MARSIAU                         {East-longitude positive}
Target radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
EOP file        : eop.220206.p220502                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2022-FEB-06. PREDICTS-> 2022-MAY-01
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************
 Date__(UT)__HR:MN:SS     R.A._____(ICRF)_____DEC             delta      deldot
*******************************************************************************
$$SOE
 2021-Jan-02 07:28:31     21 22 39.14 -16 04 45.2  0.00896276357731   0.0021058
 2021-Jan-02 08:08:31     21 22 39.52 -16 04 43.6  0.00896279735905   0.0021056
 2021-Jan-02 08:48:31     21 22 39.90 -16 04 41.9  0.00896283113894   0.0021055
 2021-Jan-02 09:28:31     21 22 40.27 -16 04 40.3  0.00896286491698   0.0021054
 2021-Jan-02 10:08:31     21 22 40.65 -16 04 38.7  0.00896289869318   0.0021053
 2021-Jan-02 10:48:31     21 22 41.03 -16 04 37.1  0.00896293246754   0.0021052
 2021-Jan-02 11:28:31     21 22 41.40 -16 04 35.5  0.00896296624004   0.0021051
 2021-Jan-02 12:08:31     21 22 41.78 -16 04 33.8  0.00896300001070   0.0021050
 2021-Jan-02 12:48:31     21 22 42.16 -16 04 32.2  0.00896303377951   0.0021048
 2021-Jan-02 13:28:31     21 22 42.53 -16 04 30.6  0.00896306754647   0.0021047
 2021-Jan-02 14:08:31     21 22 42.91 -16 04 29.0  0.00896310131158   0.0021046
 2021-Jan-02 14:48:31     21 22 43.29 -16 04 27.3  0.00896313507484   0.0021045
 2021-Jan-02 15:28:31     21 22 43.66 -16 04 25.7  0.00896316883624   0.0021044
 2021-Jan-02 16:08:31     21 22 44.04 -16 04 24.1  0.00896320259580   0.0021043
 2021-Jan-02 16:48:31     21 22 44.42 -16 04 22.5  0.00896323635350   0.0021041
 2021-Jan-02 17:28:31     21 22 44.79 -16 04 20.9  0.00896327010934   0.0021040
 2021-Jan-02 18:08:31     21 22 45.17 -16 04 19.2  0.00896330386333   0.0021039
 2021-Jan-02 18:48:31     21 22 45.55 -16 04 17.6  0.00896333761547   0.0021038
 2021-Jan-02 19:28:31     21 22 45.92 -16 04 16.0  0.00896337136575   0.0021037
 2021-Jan-02 20:08:31     21 22 46.30 -16 04 14.4  0.00896340511417   0.0021036
